Container, 0, 0, 0, 0.220293, 0.220293, 0
Link, 0, MPI_LINK, 0.000769, 0.001605, 0.000836, PTP, rank-90, rank-91, 90_91_-3334_10
Link, 0, MPI_LINK, 0.000769, 0.005037, 0.004268, PTP, rank-90, rank-94, 90_94_-3334_8
Link, 0, MPI_LINK, 0.005037, 0.005663, 0.000626, PTP, rank-94, rank-96, 94_96_-3334_21
Link, 0, MPI_LINK, 0.000769, 0.006170, 0.005401, PTP, rank-90, rank-98, 90_98_-3334_7
Link, 0, MPI_LINK, 0.000769, 0.007400, 0.006631, PTP, rank-90, rank-602, 90_602_-3334_1
Link, 0, MPI_LINK, 0.007400, 0.008227, 0.000827, PTP, rank-602, rank-603, 602_603_-3334_35
Link, 0, MPI_LINK, 0.007400, 0.008227, 0.000827, PTP, rank-602, rank-606, 602_606_-3334_33
Link, 0, MPI_LINK, 0.001605, 0.008937, 0.007332, PTP, rank-91, rank-603, 91_603_-3334_11
Link, 0, MPI_LINK, 0.008227, 0.009054, 0.000827, PTP, rank-606, rank-607, 606_607_-3334_37
Link, 0, MPI_LINK, 0.008227, 0.009054, 0.000827, PTP, rank-606, rank-608, 606_608_-3334_36
Link, 0, MPI_LINK, 0.008937, 0.009680, 0.000743, PTP, rank-603, rank-607, 603_607_-3334_44
Link, 0, MPI_LINK, 0.009054, 0.009764, 0.000710, PTP, rank-608, rank-609, 608_609_-3334_47
Link, 0, MPI_LINK, 0.009680, 0.010400, 0.000720, PTP, rank-607, rank-608, 607_608_-3334_49
Link, 0, MPI_LINK, 0.007400, 0.010469, 0.003069, PTP, rank-602, rank-604, 602_604_-3334_34
Link, 0, MPI_LINK, 0.009680, 0.010615, 0.000935, PTP, rank-607, rank-609, 607_609_-3334_48
Link, 0, MPI_LINK, 0.008937, 0.011095, 0.002158, PTP, rank-603, rank-604, 603_604_-3334_46
Link, 0, MPI_LINK, 0.010469, 0.011095, 0.000626, PTP, rank-604, rank-605, 604_605_-3334_50
Link, 0, MPI_LINK, 0.000769, 0.011581, 0.010812, PTP, rank-90, rank-106, 90_106_-3334_6
Link, 0, MPI_LINK, 0.008937, 0.011721, 0.002784, PTP, rank-603, rank-605, 603_605_-3334_45
Link, 0, MPI_LINK, 0.011581, 0.012207, 0.000626, PTP, rank-106, rank-107, 106_107_-3334_55
Link, 0, MPI_LINK, 0.007400, 0.012294, 0.004894, PTP, rank-602, rank-610, 602_610_-3334_32
Link, 0, MPI_LINK, 0.011721, 0.012347, 0.000626, PTP, rank-605, rank-606, 605_606_-3334_56
