Link, 0, MPI_LINK, 0.000112, 0.001569, 0.001457, PTP, rank-5, rank-6, 5_6_-3334_4
Link, 0, MPI_LINK, 0.000112, 0.001660, 0.001548, PTP, rank-5, rank-7, 5_7_-3334_3
Link, 0, MPI_LINK, 0.000112, 0.001660, 0.001548, PTP, rank-5, rank-3, 5_3_-3334_1
Link, 0, MPI_LINK, 0.000112, 0.001679, 0.001567, PTP, rank-5, rank-9, 5_9_-3334_2
Link, 0, MPI_LINK, 0.001569, 0.002286, 0.000717, PTP, rank-6, rank-7, 6_7_-3334_8
Link, 0, MPI_LINK, 0.001660, 0.002286, 0.000626, PTP, rank-3, rank-4, 3_4_-3334_10
Link, 0, MPI_LINK, 0.001660, 0.002286, 0.000626, PTP, rank-7, rank-8, 7_8_-3334_9
Link, 0, MPI_LINK, 0.001679, 0.002506, 0.000827, PTP, rank-9, rank-0, 9_0_-3334_12
Link, 0, MPI_LINK, 0.001679, 0.002506, 0.000827, PTP, rank-9, rank-1, 9_1_-3334_11
Link, 0, MPI_LINK, 0.002506, 0.003132, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_17
Link, 0, MPI_LINK, 0.001569, 0.003332, 0.001763, PTP, rank-6, rank-8, 6_8_-3334_7
Link, 0, MPI_LINK, 0.001569, 0.003332, 0.001763, PTP, rank-6, rank-4, 6_4_-3334_5
Link, 0, MPI_LINK, 0.001569, 0.003486, 0.001917, PTP, rank-6, rank-0, 6_0_-3334_6
Link, 0, MPI_LINK, 0.002286, 0.003958, 0.001672, PTP, rank-7, rank-8, 7_8_-3334_16
Link, 0, MPI_LINK, 0.003332, 0.003958, 0.000626, PTP, rank-4, rank-5, 4_5_-3334_19
Link, 0, MPI_LINK, 0.003332, 0.003958, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_18
Link, 0, MPI_LINK, 0.003486, 0.004313, 0.000827, PTP, rank-0, rank-1, 0_1_-3334_21
Link, 0, MPI_LINK, 0.003486, 0.004313, 0.000827, PTP, rank-0, rank-2, 0_2_-3334_20
Link, 0, MPI_LINK, 0.002286, 0.004938, 0.002652, PTP, rank-7, rank-9, 7_9_-3334_15
Link, 0, MPI_LINK, 0.002286, 0.004938, 0.002652, PTP, rank-7, rank-5, 7_5_-3334_13
Link, 0, MPI_LINK, 0.004313, 0.004939, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_26
Link, 0, MPI_LINK, 0.002286, 0.005185, 0.002899, PTP, rank-7, rank-1, 7_1_-3334_14
Link, 0, MPI_LINK, 0.003958, 0.005564, 0.001606, PTP, rank-8, rank-9, 8_9_-3334_25
Link, 0, MPI_LINK, 0.004938, 0.005564, 0.000626, PTP, rank-5, rank-6, 5_6_-3334_28
Link, 0, MPI_LINK, 0.004938, 0.005564, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_27
Link, 0, MPI_LINK, 0.005185, 0.006012, 0.000827, PTP, rank-1, rank-2, 1_2_-3334_30
Link, 0, MPI_LINK, 0.005185, 0.006012, 0.000827, PTP, rank-1, rank-3, 1_3_-3334_29
Link, 0, MPI_LINK, 0.003958, 0.006497, 0.002539, PTP, rank-8, rank-0, 8_0_-3334_24
Link, 0, MPI_LINK, 0.003958, 0.006497, 0.002539, PTP, rank-8, rank-6, 8_6_-3334_22
Link, 0, MPI_LINK, 0.006012, 0.006638, 0.000626, PTP, rank-3, rank-4, 3_4_-3334_35
Link, 0, MPI_LINK, 0.003958, 0.006809, 0.002851, PTP, rank-8, rank-2, 8_2_-3334_23
Link, 0, MPI_LINK, 0.005564, 0.007123, 0.001559, PTP, rank-9, rank-0, 9_0_-3334_34
Link, 0, MPI_LINK, 0.006497, 0.007123, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_37
Link, 0, MPI_LINK, 0.006497, 0.007123, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_36
Link, 0, MPI_LINK, 0.006809, 0.007636, 0.000827, PTP, rank-2, rank-3, 2_3_-3334_39
Link, 0, MPI_LINK, 0.006809, 0.007636, 0.000827, PTP, rank-2, rank-4, 2_4_-3334_38
Link, 0, MPI_LINK, 0.005564, 0.008024, 0.002460, PTP, rank-9, rank-1, 9_1_-3334_33
Link, 0, MPI_LINK, 0.005564, 0.008024, 0.002460, PTP, rank-9, rank-7, 9_7_-3334_31
Link, 0, MPI_LINK, 0.007636, 0.008262, 0.000626, PTP, rank-4, rank-5, 4_5_-3334_40
Link, 0, MPI_LINK, 0.005564, 0.008380, 0.002816, PTP, rank-9, rank-3, 9_3_-3334_32
Link, 0, MPI_LINK, 0.008024, 0.008650, 0.000626, PTP, rank-7, rank-8, 7_8_-3334_42
Link, 0, MPI_LINK, 0.008024, 0.008650, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_41
Link, 0, MPI_LINK, 0.008380, 0.009208, 0.000828, PTP, rank-3, rank-4, 3_4_-3334_44
Link, 0, MPI_LINK, 0.008380, 0.009208, 0.000828, PTP, rank-3, rank-5, 3_5_-3334_43
Link, 0, MPI_LINK, 0.009208, 0.009834, 0.000626, PTP, rank-5, rank-6, 5_6_-3334_45
