Container, 0, 0, 0, 0.017267, 0.017267, 0
Link, 0, MPI_LINK, 0.000000, 0.001526, 0.001526, PTP, rank-0, rank-8, 0_8_-3334_1
Link, 0, MPI_LINK, 0.000000, 0.001526, 0.001526, PTP, rank-0, rank-4, 0_4_-3334_2
Link, 0, MPI_LINK, 0.001526, 0.002152, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_5
Link, 0, MPI_LINK, 0.000000, 0.002225, 0.002225, PTP, rank-0, rank-2, 0_2_-3334_3
Link, 0, MPI_LINK, 0.000000, 0.002225, 0.002225, PTP, rank-0, rank-1, 0_1_-3334_4
Link, 0, MPI_LINK, 0.001526, 0.002354, 0.000828, PTP, rank-4, rank-5, 4_5_-3334_7
Link, 0, MPI_LINK, 0.001526, 0.002354, 0.000828, PTP, rank-4, rank-6, 4_6_-3334_6
Link, 0, MPI_LINK, 0.002225, 0.002851, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_8
Link, 0, MPI_LINK, 0.002354, 0.002980, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_13
Link, 0, MPI_LINK, 0.002225, 0.003418, 0.001193, PTP, rank-1, rank-2, 1_2_-3334_12
Link, 0, MPI_LINK, 0.002225, 0.003418, 0.001193, PTP, rank-1, rank-9, 1_9_-3334_9
Link, 0, MPI_LINK, 0.002225, 0.003547, 0.001322, PTP, rank-1, rank-5, 1_5_-3334_10
Link, 0, MPI_LINK, 0.002225, 0.003777, 0.001552, PTP, rank-1, rank-3, 1_3_-3334_11
Link, 0, MPI_LINK, 0.003418, 0.004044, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_15
Link, 0, MPI_LINK, 0.003547, 0.004374, 0.000827, PTP, rank-5, rank-6, 5_6_-3334_20
Link, 0, MPI_LINK, 0.003547, 0.004374, 0.000827, PTP, rank-5, rank-7, 5_7_-3334_19
Link, 0, MPI_LINK, 0.003777, 0.004403, 0.000626, PTP, rank-3, rank-4, 3_4_-3334_21
Link, 0, MPI_LINK, 0.003418, 0.004487, 0.001069, PTP, rank-2, rank-3, 2_3_-3334_18
Link, 0, MPI_LINK, 0.003418, 0.004986, 0.001568, PTP, rank-2, rank-0, 2_0_-3334_14
Link, 0, MPI_LINK, 0.004374, 0.005000, 0.000626, PTP, rank-7, rank-8, 7_8_-3334_22
Link, 0, MPI_LINK, 0.003418, 0.005340, 0.001922, PTP, rank-2, rank-6, 2_6_-3334_16
Link, 0, MPI_LINK, 0.003418, 0.005360, 0.001942, PTP, rank-2, rank-4, 2_4_-3334_17
Link, 0, MPI_LINK, 0.004986, 0.005612, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_27
Link, 0, MPI_LINK, 0.005360, 0.005986, 0.000626, PTP, rank-4, rank-5, 4_5_-3334_30
Link, 0, MPI_LINK, 0.004487, 0.006076, 0.001589, PTP, rank-3, rank-4, 3_4_-3334_26
Link, 0, MPI_LINK, 0.005340, 0.006167, 0.000827, PTP, rank-6, rank-7, 6_7_-3334_29
Link, 0, MPI_LINK, 0.005340, 0.006167, 0.000827, PTP, rank-6, rank-8, 6_8_-3334_28
Link, 0, MPI_LINK, 0.004487, 0.006442, 0.001955, PTP, rank-3, rank-1, 3_1_-3334_23
Link, 0, MPI_LINK, 0.006167, 0.006793, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_35
Link, 0, MPI_LINK, 0.004487, 0.006849, 0.002362, PTP, rank-3, rank-5, 3_5_-3334_25
Link, 0, MPI_LINK, 0.004487, 0.006975, 0.002488, PTP, rank-3, rank-7, 3_7_-3334_24
Link, 0, MPI_LINK, 0.006442, 0.007068, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_36
Link, 0, MPI_LINK, 0.006849, 0.007475, 0.000626, PTP, rank-5, rank-6, 5_6_-3334_37
Link, 0, MPI_LINK, 0.006076, 0.007580, 0.001504, PTP, rank-4, rank-5, 4_5_-3334_34
Link, 0, MPI_LINK, 0.006975, 0.007802, 0.000827, PTP, rank-7, rank-8, 7_8_-3334_39
Link, 0, MPI_LINK, 0.006975, 0.007802, 0.000827, PTP, rank-7, rank-9, 7_9_-3334_38
Link, 0, MPI_LINK, 0.006076, 0.007868, 0.001792, PTP, rank-4, rank-2, 4_2_-3334_31
Link, 0, MPI_LINK, 0.006076, 0.008258, 0.002182, PTP, rank-4, rank-6, 4_6_-3334_33
Link, 0, MPI_LINK, 0.007802, 0.008428, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_44
Link, 0, MPI_LINK, 0.007868, 0.008494, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_45
Link, 0, MPI_LINK, 0.006076, 0.008516, 0.002440, PTP, rank-4, rank-8, 4_8_-3334_32
Link, 0, MPI_LINK, 0.008258, 0.008884, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_46
Link, 0, MPI_LINK, 0.007580, 0.008981, 0.001401, PTP, rank-5, rank-6, 5_6_-3334_43
Link, 0, MPI_LINK, 0.007580, 0.009290, 0.001710, PTP, rank-5, rank-3, 5_3_-3334_40
Link, 0, MPI_LINK, 0.008516, 0.009343, 0.000827, PTP, rank-8, rank-9, 8_9_-3334_48
Link, 0, MPI_LINK, 0.008516, 0.009343, 0.000827, PTP, rank-8, rank-0, 8_0_-3334_47
Link, 0, MPI_LINK, 0.007580, 0.009614, 0.002034, PTP, rank-5, rank-7, 5_7_-3334_42
Link, 0, MPI_LINK, 0.009290, 0.009916, 0.000626, PTP, rank-3, rank-4, 3_4_-3334_53
Link, 0, MPI_LINK, 0.009343, 0.009969, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_54
Link, 0, MPI_LINK, 0.007580, 0.010001, 0.002421, PTP, rank-5, rank-9, 5_9_-3334_41
Link, 0, MPI_LINK, 0.009614, 0.010240, 0.000626, PTP, rank-7, rank-8, 7_8_-3334_55
Link, 0, MPI_LINK, 0.008981, 0.010309, 0.001328, PTP, rank-6, rank-7, 6_7_-3334_52
Link, 0, MPI_LINK, 0.008981, 0.010700, 0.001719, PTP, rank-6, rank-4, 6_4_-3334_49
Link, 0, MPI_LINK, 0.010001, 0.010828, 0.000827, PTP, rank-9, rank-0, 9_0_-3334_57
Link, 0, MPI_LINK, 0.010001, 0.010828, 0.000827, PTP, rank-9, rank-1, 9_1_-3334_56
Link, 0, MPI_LINK, 0.008981, 0.010955, 0.001974, PTP, rank-6, rank-8, 6_8_-3334_51
Link, 0, MPI_LINK, 0.010700, 0.011326, 0.000626, PTP, rank-4, rank-5, 4_5_-3334_62
Link, 0, MPI_LINK, 0.010828, 0.011454, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_63
Link, 0, MPI_LINK, 0.008981, 0.011454, 0.002473, PTP, rank-6, rank-0, 6_0_-3334_50
Link, 0, MPI_LINK, 0.010955, 0.011581, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_64
