Container, 0, 0, 0, 0.01787, 0.01787, 0
Link, 0, MPI_LINK, 0.000000, 0.000827, 0.000827, PTP, rank-0, rank-1, 0_1_-3334_4
Link, 0, MPI_LINK, 0.000000, 0.000827, 0.000827, PTP, rank-0, rank-4, 0_4_-3334_2
Link, 0, MPI_LINK, 0.000000, 0.001526, 0.001526, PTP, rank-0, rank-8, 0_8_-3334_1
Link, 0, MPI_LINK, 0.000000, 0.001526, 0.001526, PTP, rank-0, rank-2, 0_2_-3334_3
Link, 0, MPI_LINK, 0.000827, 0.001654, 0.000827, PTP, rank-4, rank-5, 4_5_-3334_8
Link, 0, MPI_LINK, 0.000827, 0.001654, 0.000827, PTP, rank-4, rank-6, 4_6_-3334_6
Link, 0, MPI_LINK, 0.001526, 0.002152, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_12
Link, 0, MPI_LINK, 0.001526, 0.002152, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_11
Link, 0, MPI_LINK, 0.001654, 0.002280, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_13
Link, 0, MPI_LINK, 0.000827, 0.002297, 0.001470, PTP, rank-1, rank-2, 1_2_-3334_10
Link, 0, MPI_LINK, 0.000827, 0.002548, 0.001721, PTP, rank-1, rank-5, 1_5_-3334_7
Link, 0, MPI_LINK, 0.000827, 0.003056, 0.002229, PTP, rank-1, rank-9, 1_9_-3334_5
Link, 0, MPI_LINK, 0.000827, 0.003056, 0.002229, PTP, rank-1, rank-3, 1_3_-3334_9
Link, 0, MPI_LINK, 0.002548, 0.003375, 0.000827, PTP, rank-5, rank-6, 5_6_-3334_19
Link, 0, MPI_LINK, 0.002548, 0.003375, 0.000827, PTP, rank-5, rank-7, 5_7_-3334_18
Link, 0, MPI_LINK, 0.003056, 0.003682, 0.000626, PTP, rank-3, rank-4, 3_4_-3334_21
Link, 0, MPI_LINK, 0.003056, 0.003682, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_20
Link, 0, MPI_LINK, 0.002297, 0.003743, 0.001446, PTP, rank-2, rank-3, 2_3_-3334_17
Link, 0, MPI_LINK, 0.003375, 0.004001, 0.000626, PTP, rank-7, rank-8, 7_8_-3334_22
Link, 0, MPI_LINK, 0.002297, 0.004309, 0.002012, PTP, rank-2, rank-6, 2_6_-3334_15
Link, 0, MPI_LINK, 0.002297, 0.004662, 0.002365, PTP, rank-2, rank-0, 2_0_-3334_14
Link, 0, MPI_LINK, 0.002297, 0.004662, 0.002365, PTP, rank-2, rank-4, 2_4_-3334_16
Link, 0, MPI_LINK, 0.004309, 0.005136, 0.000827, PTP, rank-6, rank-7, 6_7_-3334_28
Link, 0, MPI_LINK, 0.004309, 0.005136, 0.000827, PTP, rank-6, rank-8, 6_8_-3334_27
Link, 0, MPI_LINK, 0.003743, 0.005288, 0.001545, PTP, rank-3, rank-4, 3_4_-3334_26
Link, 0, MPI_LINK, 0.004662, 0.005288, 0.000626, PTP, rank-4, rank-5, 4_5_-3334_30
Link, 0, MPI_LINK, 0.004662, 0.005288, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_29
Link, 0, MPI_LINK, 0.005136, 0.005762, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_31
Link, 0, MPI_LINK, 0.003743, 0.006117, 0.002374, PTP, rank-3, rank-7, 3_7_-3334_24
Link, 0, MPI_LINK, 0.003743, 0.006336, 0.002593, PTP, rank-3, rank-1, 3_1_-3334_23
Link, 0, MPI_LINK, 0.003743, 0.006336, 0.002593, PTP, rank-3, rank-5, 3_5_-3334_25
Link, 0, MPI_LINK, 0.006117, 0.006945, 0.000828, PTP, rank-7, rank-8, 7_8_-3334_37
Link, 0, MPI_LINK, 0.006117, 0.006945, 0.000828, PTP, rank-7, rank-9, 7_9_-3334_36
Link, 0, MPI_LINK, 0.005288, 0.006962, 0.001674, PTP, rank-4, rank-5, 4_5_-3334_35
Link, 0, MPI_LINK, 0.006336, 0.006962, 0.000626, PTP, rank-5, rank-6, 5_6_-3334_39
Link, 0, MPI_LINK, 0.006336, 0.006962, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_38
Link, 0, MPI_LINK, 0.006945, 0.007571, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_40
Link, 0, MPI_LINK, 0.005288, 0.008082, 0.002794, PTP, rank-4, rank-8, 4_8_-3334_33
Link, 0, MPI_LINK, 0.005288, 0.008107, 0.002819, PTP, rank-4, rank-2, 4_2_-3334_32
Link, 0, MPI_LINK, 0.005288, 0.008107, 0.002819, PTP, rank-4, rank-6, 4_6_-3334_34
Link, 0, MPI_LINK, 0.008107, 0.008733, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_47
Link, 0, MPI_LINK, 0.006962, 0.008733, 0.001771, PTP, rank-5, rank-6, 5_6_-3334_44
Link, 0, MPI_LINK, 0.008107, 0.008733, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_48
Link, 0, MPI_LINK, 0.008082, 0.008909, 0.000827, PTP, rank-8, rank-9, 8_9_-3334_46
Link, 0, MPI_LINK, 0.008082, 0.008909, 0.000827, PTP, rank-8, rank-0, 8_0_-3334_45
Link, 0, MPI_LINK, 0.008909, 0.009535, 0.000626, PTP, rank-0, rank-1, 0_1_-3334_53
Link, 0, MPI_LINK, 0.006962, 0.009802, 0.002840, PTP, rank-5, rank-7, 5_7_-3334_43
