Container, 0, 0, 0, 0.339461, 0.339461, 0
Link, 0, MPI_LINK, 0.000000, 0.000972, 0.000972, PTP, rank-90, rank-91, 90_91_-3334_10
Link, 0, MPI_LINK, 0.000000, 0.001181, 0.001181, PTP, rank-90, rank-92, 90_92_-3334_9
Link, 0, MPI_LINK, 0.000000, 0.001181, 0.001181, PTP, rank-90, rank-94, 90_94_-3334_8
Link, 0, MPI_LINK, 0.001181, 0.001807, 0.000626, PTP, rank-92, rank-93, 92_93_-3334_21
Link, 0, MPI_LINK, 0.000972, 0.001890, 0.000918, PTP, rank-91, rank-92, 91_92_-3334_20
Link, 0, MPI_LINK, 0.001181, 0.002008, 0.000827, PTP, rank-94, rank-95, 94_95_-3334_23
Link, 0, MPI_LINK, 0.001181, 0.002008, 0.000827, PTP, rank-94, rank-96, 94_96_-3334_22
Link, 0, MPI_LINK, 0.000972, 0.002629, 0.001657, PTP, rank-91, rank-93, 91_93_-3334_19
Link, 0, MPI_LINK, 0.002008, 0.002634, 0.000626, PTP, rank-96, rank-97, 96_97_-3334_34
Link, 0, MPI_LINK, 0.000972, 0.002830, 0.001858, PTP, rank-91, rank-95, 91_95_-3334_18
Link, 0, MPI_LINK, 0.001890, 0.003255, 0.001365, PTP, rank-92, rank-93, 92_93_-3334_33
Link, 0, MPI_LINK, 0.002629, 0.003255, 0.000626, PTP, rank-93, rank-94, 93_94_-3334_35
Link, 0, MPI_LINK, 0.002830, 0.003658, 0.000828, PTP, rank-95, rank-96, 95_96_-3334_37
Link, 0, MPI_LINK, 0.002830, 0.003658, 0.000828, PTP, rank-95, rank-97, 95_97_-3334_36
Link, 0, MPI_LINK, 0.001890, 0.003906, 0.002016, PTP, rank-92, rank-94, 92_94_-3334_32
Link, 0, MPI_LINK, 0.001890, 0.004308, 0.002418, PTP, rank-92, rank-96, 92_96_-3334_31
Link, 0, MPI_LINK, 0.003255, 0.004532, 0.001277, PTP, rank-93, rank-94, 93_94_-3334_47
Link, 0, MPI_LINK, 0.003906, 0.004532, 0.000626, PTP, rank-94, rank-95, 94_95_-3334_49
Link, 0, MPI_LINK, 0.004308, 0.004934, 0.000626, PTP, rank-96, rank-97, 96_97_-3334_51
Link, 0, MPI_LINK, 0.003255, 0.005182, 0.001927, PTP, rank-93, rank-95, 93_95_-3334_46
Link, 0, MPI_LINK, 0.003255, 0.005585, 0.002330, PTP, rank-93, rank-97, 93_97_-3334_45
Link, 0, MPI_LINK, 0.004532, 0.005808, 0.001276, PTP, rank-94, rank-95, 94_95_-3334_61
Link, 0, MPI_LINK, 0.005182, 0.005808, 0.000626, PTP, rank-95, rank-96, 95_96_-3334_62
Link, 0, MPI_LINK, 0.004532, 0.006434, 0.001902, PTP, rank-94, rank-96, 94_96_-3334_60
Link, 0, MPI_LINK, 0.005808, 0.007060, 0.001252, PTP, rank-95, rank-96, 95_96_-3334_74
Link, 0, MPI_LINK, 0.006434, 0.007060, 0.000626, PTP, rank-96, rank-97, 96_97_-3334_75
Link, 0, MPI_LINK, 0.005808, 0.007686, 0.001878, PTP, rank-95, rank-97, 95_97_-3334_73
Link, 0, MPI_LINK, 0.007060, 0.008312, 0.001252, PTP, rank-96, rank-97, 96_97_-3334_85
Link, 0, MPI_LINK, 0.000000, 0.008601, 0.008601, PTP, rank-90, rank-106, 90_106_-3334_6
Link, 0, MPI_LINK, 0.000000, 0.008601, 0.008601, PTP, rank-90, rank-98, 90_98_-3334_7
Link, 0, MPI_LINK, 0.008601, 0.009758, 0.001157, PTP, rank-106, rank-107, 106_107_-3334_103
Link, 0, MPI_LINK, 0.008601, 0.009758, 0.001157, PTP, rank-106, rank-108, 106_108_-3334_101
Link, 0, MPI_LINK, 0.008601, 0.009758, 0.001157, PTP, rank-106, rank-110, 106_110_-3334_99
Link, 0, MPI_LINK, 0.003658, 0.009775, 0.006117, PTP, rank-97, rank-98, 97_98_-3334_48
Link, 0, MPI_LINK, 0.008601, 0.009775, 0.001174, PTP, rank-98, rank-99, 98_99_-3334_102
Link, 0, MPI_LINK, 0.008601, 0.009775, 0.001174, PTP, rank-98, rank-100, 98_100_-3334_100
Link, 0, MPI_LINK, 0.008601, 0.009775, 0.001174, PTP, rank-98, rank-102, 98_102_-3334_98
Link, 0, MPI_LINK, 0.009758, 0.010384, 0.000626, PTP, rank-108, rank-109, 108_109_-3334_104
Link, 0, MPI_LINK, 0.009775, 0.010401, 0.000626, PTP, rank-100, rank-101, 100_101_-3334_107
Link, 0, MPI_LINK, 0.004308, 0.010401, 0.006093, PTP, rank-96, rank-98, 96_98_-3334_50
Link, 0, MPI_LINK, 0.009775, 0.010602, 0.000827, PTP, rank-102, rank-103, 102_103_-3334_109
Link, 0, MPI_LINK, 0.009775, 0.010602, 0.000827, PTP, rank-102, rank-104, 102_104_-3334_108
Link, 0, MPI_LINK, 0.000972, 0.010662, 0.009690, PTP, rank-91, rank-107, 91_107_-3334_16
Link, 0, MPI_LINK, 0.000972, 0.010678, 0.009706, PTP, rank-91, rank-99, 91_99_-3334_17
Link, 0, MPI_LINK, 0.005585, 0.011027, 0.005442, PTP, rank-97, rank-98, 97_98_-3334_64
Link, 0, MPI_LINK, 0.010602, 0.011228, 0.000626, PTP, rank-104, rank-105, 104_105_-3334_111
Link, 0, MPI_LINK, 0.010662, 0.011489, 0.000827, PTP, rank-107, rank-108, 107_108_-3334_115
Link, 0, MPI_LINK, 0.010662, 0.011489, 0.000827, PTP, rank-107, rank-109, 107_109_-3334_114
Link, 0, MPI_LINK, 0.004532, 0.011653, 0.007121, PTP, rank-94, rank-98, 94_98_-3334_59
Link, 0, MPI_LINK, 0.010401, 0.011852, 0.001451, PTP, rank-98, rank-99, 98_99_-3334_110
Link, 0, MPI_LINK, 0.010678, 0.011852, 0.001174, PTP, rank-99, rank-100, 99_100_-3334_118
Link, 0, MPI_LINK, 0.010678, 0.011852, 0.001174, PTP, rank-99, rank-101, 99_101_-3334_117
Link, 0, MPI_LINK, 0.010678, 0.011852, 0.001174, PTP, rank-99, rank-103, 99_103_-3334_116
