Container, 0, 0, 0, 0.016583, 0.016583, 0
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-0, rank-1, 0_1_-3334_4
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-0, rank-2, 0_2_-3334_3
Link, 0, MPI_LINK, 0.000000, 0.001157, 0.001157, PTP, rank-0, rank-8, 0_8_-3334_1
Link, 0, MPI_LINK, 0.001157, 0.001783, 0.000626, PTP, rank-1, rank-2, 1_2_-3334_10
Link, 0, MPI_LINK, 0.001157, 0.001783, 0.000626, PTP, rank-8, rank-9, 8_9_-3334_7
Link, 0, MPI_LINK, 0.001157, 0.001783, 0.000626, PTP, rank-2, rank-3, 2_3_-3334_6
Link, 0, MPI_LINK, 0.000000, 0.002024, 0.002024, PTP, rank-0, rank-4, 0_4_-3334_2
Link, 0, MPI_LINK, 0.001157, 0.002610, 0.001453, PTP, rank-1, rank-3, 1_3_-3334_9
Link, 0, MPI_LINK, 0.001157, 0.002610, 0.001453, PTP, rank-1, rank-9, 1_9_-3334_5
Link, 0, MPI_LINK, 0.002024, 0.002853, 0.000829, PTP, rank-4, rank-5, 4_5_-3334_16
Link, 0, MPI_LINK, 0.002024, 0.002853, 0.000829, PTP, rank-4, rank-6, 4_6_-3334_15
Link, 0, MPI_LINK, 0.001783, 0.003236, 0.001453, PTP, rank-2, rank-3, 2_3_-3334_14
Link, 0, MPI_LINK, 0.002610, 0.003236, 0.000626, PTP, rank-9, rank-0, 9_0_-3334_18
Link, 0, MPI_LINK, 0.002610, 0.003261, 0.000651, PTP, rank-3, rank-4, 3_4_-3334_17
Link, 0, MPI_LINK, 0.002853, 0.003479, 0.000626, PTP, rank-6, rank-7, 6_7_-3334_19
Link, 0, MPI_LINK, 0.001157, 0.003479, 0.002322, PTP, rank-1, rank-5, 1_5_-3334_8
Link, 0, MPI_LINK, 0.001783, 0.004053, 0.002270, PTP, rank-2, rank-0, 2_0_-3334_11
Link, 0, MPI_LINK, 0.001783, 0.004077, 0.002294, PTP, rank-2, rank-4, 2_4_-3334_13
Link, 0, MPI_LINK, 0.003479, 0.004308, 0.000829, PTP, rank-5, rank-6, 5_6_-3334_25
Link, 0, MPI_LINK, 0.003479, 0.004308, 0.000829, PTP, rank-5, rank-7, 5_7_-3334_24
